question,answer
"An object is dropped at time 0.0 with initial position 36.55, 76.45 and initial velocity 0.0, -0.24. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",75.87
"An object is dropped at time 0.0 with initial position 69.87, 91.96 and initial velocity 0.0, -0.45. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",90.96
"An object is dropped at time 0.0 with initial position 58.44, 95.54 and initial velocity 0.0, 0.93. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",97.3
"An object is dropped at time 0.0 with initial position 45.03, 4.15 and initial velocity 0.0, 0.93. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",5.91
"An object is dropped at time 0.0 with initial position 18.45, 8.06 and initial velocity 0.0, 0.07. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",8.1
"An object is dropped at time 0.0 with initial position 51.53, 24.98 and initial velocity 0.0, -0.01. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",24.86
"An object is dropped at time 0.0 with initial position 42.29, 30.58 and initial velocity 0.0, 0.66. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",31.8
"An object is dropped at time 0.0 with initial position 11.47, 4.75 and initial velocity 0.0, 0.26. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",5.17
"An object is dropped at time 0.0 with initial position 21.89, 71.67 and initial velocity 0.0, -0.03. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",71.51
"An object is dropped at time 0.0 with initial position 36.99, 15.39 and initial velocity 0.0, 0.89. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",17.07
"An object is dropped at time 0.0 with initial position 77.82, 4.96 and initial velocity 0.0, -0.69. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",3.48
"An object is dropped at time 0.0 with initial position 25.81, 77.53 and initial velocity 0.0, 0.43. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",78.29
"An object is dropped at time 0.0 with initial position 50.39, 71.58 and initial velocity 0.0, 0.47. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",72.42
"An object is dropped at time 0.0 with initial position 26.14, 30.8 and initial velocity 0.0, 0.26. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",31.22
"An object is dropped at time 0.0 with initial position 27.9, 47.61 and initial velocity 0.0, -0.24. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",47.03
"An object is dropped at time 0.0 with initial position 49.49, 45.78 and initial velocity 0.0, 0.09. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",45.86
"An object is dropped at time 0.0 with initial position 98.62, 17.33 and initial velocity 0.0, -0.58. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",16.07
"An object is dropped at time 0.0 with initial position 30.84, 30.66 and initial velocity 0.0, -0.05. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",30.46
"An object is dropped at time 0.0 with initial position 98.28, 73.18 and initial velocity 0.0, 0.76. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",74.6
"An object is dropped at time 0.0 with initial position 75.64, 52.62 and initial velocity 0.0, -0.51. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",51.5
"An object is dropped at time 0.0 with initial position 83.16, 63.39 and initial velocity 0.0, -0.5. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",62.29
"An object is dropped at time 0.0 with initial position 34.89, 73.52 and initial velocity 0.0, 0.41. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",74.24
"An object is dropped at time 0.0 with initial position 14.25, 97.79 and initial velocity 0.0, 0.71. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",99.11
"An object is dropped at time 0.0 with initial position 76.78, 39.72 and initial velocity 0.0, 0.65. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",40.92
"An object is dropped at time 0.0 with initial position 86.1, 26.22 and initial velocity 0.0, -0.64. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",24.84
"An object is dropped at time 0.0 with initial position 61.26, 19.02 and initial velocity 0.0, -0.86. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",17.2
"An object is dropped at time 0.0 with initial position 20.12, 90.97 and initial velocity 0.0, 0.36. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",91.59
"An object is dropped at time 0.0 with initial position 13.91, 50.86 and initial velocity 0.0, -0.21. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",50.34
"An object is dropped at time 0.0 with initial position 25.57, 15.78 and initial velocity 0.0, -0.28. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",15.12
"An object is dropped at time 0.0 with initial position 6.06, 49.64 and initial velocity 0.0, -0.56. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",48.42
"An object is dropped at time 0.0 with initial position 1.58, 77.34 and initial velocity 0.0, 0.17. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",77.58
"An object is dropped at time 0.0 with initial position 9.02, 99.28 and initial velocity 0.0, -0.14. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",98.9
"An object is dropped at time 0.0 with initial position 14.51, 92.27 and initial velocity 0.0, -0.78. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",90.61
"An object is dropped at time 0.0 with initial position 14.3, 51.15 and initial velocity 0.0, 0.79. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",52.63
"An object is dropped at time 0.0 with initial position 17.62, 54.86 and initial velocity 0.0, -0.06. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",54.64
"An object is dropped at time 0.0 with initial position 58.95, 10.92 and initial velocity 0.0, 0.21. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",11.24
"An object is dropped at time 0.0 with initial position 73.65, 24.15 and initial velocity 0.0, -0.49. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",23.07
"An object is dropped at time 0.0 with initial position 63.67, 64.4 and initial velocity 0.0, 0.81. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",65.92
"An object is dropped at time 0.0 with initial position 19.55, 17.73 and initial velocity 0.0, -0.83. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",15.97
"An object is dropped at time 0.0 with initial position 69.43, 69.51 and initial velocity 0.0, 0.67. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",70.75
"An object is dropped at time 0.0 with initial position 78.35, 42.69 and initial velocity 0.0, -0.49. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",41.61
"An object is dropped at time 0.0 with initial position 27.3, 74.98 and initial velocity 0.0, 0.57. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",76.02
"An object is dropped at time 0.0 with initial position 5.18, 36.52 and initial velocity 0.0, 0.25. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",36.92
"An object is dropped at time 0.0 with initial position 67.41, 95.13 and initial velocity 0.0, -0.4. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",94.23
"An object is dropped at time 0.0 with initial position 12.97, 59.47 and initial velocity 0.0, -0.45. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",58.47
"An object is dropped at time 0.0 with initial position 21.23, 27.07 and initial velocity 0.0, -0.23. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",26.51
"An object is dropped at time 0.0 with initial position 93.5, 9.17 and initial velocity 0.0, 0.54. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",10.15
"An object is dropped at time 0.0 with initial position 53.31, 22.41 and initial velocity 0.0, 0.38. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",23.07
"An object is dropped at time 0.0 with initial position 18.19, 18.94 and initial velocity 0.0, -0.18. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",18.48
"An object is dropped at time 0.0 with initial position 40.84, 30.47 and initial velocity 0.0, -0.65. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",29.07
"An object is dropped at time 0.0 with initial position 9.37, 12.13 and initial velocity 0.0, -0.57. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",10.89
"An object is dropped at time 0.0 with initial position 75.35, 91.05 and initial velocity 0.0, -0.83. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",89.29
"An object is dropped at time 0.0 with initial position 35.4, 6.99 and initial velocity 0.0, 0.56. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",8.01
"An object is dropped at time 0.0 with initial position 9.41, 71.35 and initial velocity 0.0, -0.8. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",69.65
"An object is dropped at time 0.0 with initial position 51.08, 21.59 and initial velocity 0.0, 0.8. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",23.09
"An object is dropped at time 0.0 with initial position 19.58, 3.94 and initial velocity 0.0, 0.12. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",4.08
"An object is dropped at time 0.0 with initial position 50.83, 3.51 and initial velocity 0.0, -0.39. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",2.63
"An object is dropped at time 0.0 with initial position 17.07, 85.07 and initial velocity 0.0, 0.46. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",85.89
"An object is dropped at time 0.0 with initial position 92.91, 36.71 and initial velocity 0.0, 0.94. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",38.49
"An object is dropped at time 0.0 with initial position 67.88, 69.26 and initial velocity 0.0, 0.34. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",69.84
"An object is dropped at time 0.0 with initial position 54.45, 59.88 and initial velocity 0.0, -0.01. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",59.76
"An object is dropped at time 0.0 with initial position 55.41, 56.17 and initial velocity 0.0, -0.98. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",54.11
"An object is dropped at time 0.0 with initial position 36.14, 25.59 and initial velocity 0.0, 0.06. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",25.61
"An object is dropped at time 0.0 with initial position 94.89, 58.95 and initial velocity 0.0, 0.3. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",59.45
"An object is dropped at time 0.0 with initial position 64.17, 98.77 and initial velocity 0.0, -0.59. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",97.49
"An object is dropped at time 0.0 with initial position 42.52, 63.41 and initial velocity 0.0, 0.31. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",63.93
"An object is dropped at time 0.0 with initial position 71.35, 47.75 and initial velocity 0.0, 0.24. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",48.13
"An object is dropped at time 0.0 with initial position 55.27, 50.88 and initial velocity 0.0, 0.22. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",51.22
"An object is dropped at time 0.0 with initial position 82.81, 33.38 and initial velocity 0.0, -0.33. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",32.62
"An object is dropped at time 0.0 with initial position 26.74, 87.49 and initial velocity 0.0, -0.98. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",85.43
"An object is dropped at time 0.0 with initial position 20.61, 6.97 and initial velocity 0.0, -0.14. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",6.59
"An object is dropped at time 0.0 with initial position 43.04, 48.34 and initial velocity 0.0, -0.24. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",47.76
"An object is dropped at time 0.0 with initial position 38.42, 83.19 and initial velocity 0.0, -0.22. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",82.65
"An object is dropped at time 0.0 with initial position 0.31, 49.81 and initial velocity 0.0, 0.12. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",49.95
"An object is dropped at time 0.0 with initial position 91.4, 45.22 and initial velocity 0.0, -0.18. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",44.76
"An object is dropped at time 0.0 with initial position 55.87, 8.84 and initial velocity 0.0, 0.06. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",8.86
"An object is dropped at time 0.0 with initial position 52.97, 33.7 and initial velocity 0.0, 0.5. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",34.6
"An object is dropped at time 0.0 with initial position 16.54, 38.26 and initial velocity 0.0, -0.01. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",38.14
"An object is dropped at time 0.0 with initial position 18.07, 58.51 and initial velocity 0.0, 0.39. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",59.19
"An object is dropped at time 0.0 with initial position 46.42, 30.53 and initial velocity 0.0, -0.64. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",29.15
"An object is dropped at time 0.0 with initial position 88.94, 24.77 and initial velocity 0.0, -0.46. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",23.75
"An object is dropped at time 0.0 with initial position 53.24, 72.55 and initial velocity 0.0, 0.27. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",72.99
"An object is dropped at time 0.0 with initial position 0.8, 58.78 and initial velocity 0.0, 0.33. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",59.34
"An object is dropped at time 0.0 with initial position 47.1, 57.82 and initial velocity 0.0, 0.05. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",57.82
"An object is dropped at time 0.0 with initial position 74.86, 25.32 and initial velocity 0.0, 0.26. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",25.74
"An object is dropped at time 0.0 with initial position 22.89, 82.55 and initial velocity 0.0, 0.77. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",83.99
"An object is dropped at time 0.0 with initial position 18.22, 57.3 and initial velocity 0.0, -0.26. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",56.68
"An object is dropped at time 0.0 with initial position 6.6, 58.33 and initial velocity 0.0, -0.46. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",57.31
"An object is dropped at time 0.0 with initial position 21.63, 0.75 and initial velocity 0.0, 0.98. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",2.61
"An object is dropped at time 0.0 with initial position 37.38, 86.84 and initial velocity 0.0, 0.15. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",87.04
"An object is dropped at time 0.0 with initial position 75.64, 33.0 and initial velocity 0.0, -0.53. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",31.84
"An object is dropped at time 0.0 with initial position 76.85, 17.64 and initial velocity 0.0, 0.49. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",18.52
"An object is dropped at time 0.0 with initial position 1.22, 42.62 and initial velocity 0.0, -0.78. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",40.96
"An object is dropped at time 0.0 with initial position 52.93, 78.81 and initial velocity 0.0, -0.52. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",77.67
"An object is dropped at time 0.0 with initial position 58.59, 50.16 and initial velocity 0.0, -0.15. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",49.76
"An object is dropped at time 0.0 with initial position 44.16, 37.72 and initial velocity 0.0, -0.02. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",37.58
"An object is dropped at time 0.0 with initial position 40.34, 99.37 and initial velocity 0.0, 0.58. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",100.43
"An object is dropped at time 0.0 with initial position 41.28, 47.43 and initial velocity 0.0, 0.99. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",49.31
"An object is dropped at time 0.0 with initial position 74.52, 36.25 and initial velocity 0.0, 0.71. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",37.57
"An object is dropped at time 0.0 with initial position 10.2, 2.12 and initial velocity 0.0, -0.06. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",1.9
"An object is dropped at time 0.0 with initial position 87.19, 74.01 and initial velocity 0.0, 0.37. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",74.65
"An object is dropped at time 0.0 with initial position 15.93, 66.34 and initial velocity 0.0, -0.81. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",64.62
"An object is dropped at time 0.0 with initial position 77.3, 51.54 and initial velocity 0.0, 0.97. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",53.38
"An object is dropped at time 0.0 with initial position 48.99, 51.22 and initial velocity 0.0, -0.11. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",50.9
"An object is dropped at time 0.0 with initial position 36.14, 6.83 and initial velocity 0.0, -0.25. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",6.23
"An object is dropped at time 0.0 with initial position 85.32, 8.5 and initial velocity 0.0, 0.11. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",8.62
"An object is dropped at time 0.0 with initial position 91.36, 1.36 and initial velocity 0.0, -0.42. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",0.42
"An object is dropped at time 0.0 with initial position 42.96, 78.42 and initial velocity 0.0, -0.59. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",77.14
"An object is dropped at time 0.0 with initial position 16.94, 64.76 and initial velocity 0.0, 0.78. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",66.22
"An object is dropped at time 0.0 with initial position 84.66, 91.43 and initial velocity 0.0, -0.07. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",91.19
"An object is dropped at time 0.0 with initial position 96.35, 13.8 and initial velocity 0.0, 0.56. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",14.82
"An object is dropped at time 0.0 with initial position 53.64, 36.95 and initial velocity 0.0, 0.86. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",38.57
"An object is dropped at time 0.0 with initial position 0.81, 82.38 and initial velocity 0.0, -0.5. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",81.28
"An object is dropped at time 0.0 with initial position 14.91, 77.61 and initial velocity 0.0, -0.68. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",76.15
"An object is dropped at time 0.0 with initial position 80.93, 14.04 and initial velocity 0.0, -0.63. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",12.68
"An object is dropped at time 0.0 with initial position 39.84, 33.77 and initial velocity 0.0, 0.54. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",34.75
"An object is dropped at time 0.0 with initial position 77.44, 94.78 and initial velocity 0.0, -0.01. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",94.66
"An object is dropped at time 0.0 with initial position 47.42, 78.2 and initial velocity 0.0, 0.03. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",78.16
"An object is dropped at time 0.0 with initial position 3.62, 23.75 and initial velocity 0.0, 0.08. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",23.81
"An object is dropped at time 0.0 with initial position 78.34, 66.55 and initial velocity 0.0, -0.82. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",64.81
"An object is dropped at time 0.0 with initial position 80.41, 75.92 and initial velocity 0.0, -0.42. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",74.98
"An object is dropped at time 0.0 with initial position 40.74, 76.56 and initial velocity 0.0, -0.54. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",75.38
"An object is dropped at time 0.0 with initial position 22.27, 62.25 and initial velocity 0.0, -0.4. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",61.35
"An object is dropped at time 0.0 with initial position 78.27, 80.98 and initial velocity 0.0, 0.73. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",82.34
"An object is dropped at time 0.0 with initial position 31.44, 35.81 and initial velocity 0.0, 0.13. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",35.97
"An object is dropped at time 0.0 with initial position 55.36, 23.49 and initial velocity 0.0, 0.12. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",23.63
"An object is dropped at time 0.0 with initial position 86.06, 4.79 and initial velocity 0.0, -0.85. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",2.99
"An object is dropped at time 0.0 with initial position 94.03, 20.79 and initial velocity 0.0, -0.69. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",19.31
"An object is dropped at time 0.0 with initial position 5.53, 19.98 and initial velocity 0.0, 0.98. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",21.84
"An object is dropped at time 0.0 with initial position 34.23, 78.99 and initial velocity 0.0, -0.61. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",77.67
"An object is dropped at time 0.0 with initial position 55.72, 48.13 and initial velocity 0.0, -0.98. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",46.07
"An object is dropped at time 0.0 with initial position 13.39, 7.02 and initial velocity 0.0, -0.99. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",4.94
"An object is dropped at time 0.0 with initial position 64.13, 73.74 and initial velocity 0.0, 0.28. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",74.2
"An object is dropped at time 0.0 with initial position 76.44, 45.57 and initial velocity 0.0, 0.35. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",46.17
"An object is dropped at time 0.0 with initial position 42.86, 17.46 and initial velocity 0.0, -0.89. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",15.58
"An object is dropped at time 0.0 with initial position 54.12, 79.2 and initial velocity 0.0, 0.93. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",80.96
"An object is dropped at time 0.0 with initial position 44.08, 87.63 and initial velocity 0.0, 0.63. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",88.79
"An object is dropped at time 0.0 with initial position 66.54, 73.15 and initial velocity 0.0, 0.98. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",75.01
"An object is dropped at time 0.0 with initial position 19.72, 28.16 and initial velocity 0.0, 0.8. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",29.66
"An object is dropped at time 0.0 with initial position 21.07, 11.02 and initial velocity 0.0, -0.48. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",9.96
"An object is dropped at time 0.0 with initial position 55.92, 73.22 and initial velocity 0.0, -0.33. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",72.46
"An object is dropped at time 0.0 with initial position 11.41, 34.72 and initial velocity 0.0, -0.31. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",34.0
"An object is dropped at time 0.0 with initial position 14.78, 56.52 and initial velocity 0.0, -0.36. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",55.7
"An object is dropped at time 0.0 with initial position 66.47, 51.57 and initial velocity 0.0, -0.89. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",49.69
"An object is dropped at time 0.0 with initial position 66.24, 36.31 and initial velocity 0.0, -0.56. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",35.09
"An object is dropped at time 0.0 with initial position 55.79, 2.62 and initial velocity 0.0, -0.47. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",1.58
"An object is dropped at time 0.0 with initial position 43.37, 61.19 and initial velocity 0.0, 0.67. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",62.43
"An object is dropped at time 0.0 with initial position 64.79, 9.52 and initial velocity 0.0, 0.05. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",9.52
"An object is dropped at time 0.0 with initial position 34.0, 60.73 and initial velocity 0.0, 0.66. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",61.95
"An object is dropped at time 0.0 with initial position 91.26, 55.64 and initial velocity 0.0, 0.89. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",57.32
"An object is dropped at time 0.0 with initial position 22.57, 60.22 and initial velocity 0.0, -0.62. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",58.88
"An object is dropped at time 0.0 with initial position 76.52, 55.18 and initial velocity 0.0, -0.55. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",53.98
"An object is dropped at time 0.0 with initial position 31.34, 79.3 and initial velocity 0.0, 0.87. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",80.94
"An object is dropped at time 0.0 with initial position 91.44, 89.6 and initial velocity 0.0, -0.75. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",88.0
"An object is dropped at time 0.0 with initial position 52.76, 55.48 and initial velocity 0.0, -0.31. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",54.76
"An object is dropped at time 0.0 with initial position 19.75, 15.49 and initial velocity 0.0, 0.12. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",15.63
"An object is dropped at time 0.0 with initial position 67.26, 56.78 and initial velocity 0.0, -0.24. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",56.2
"An object is dropped at time 0.0 with initial position 69.58, 10.61 and initial velocity 0.0, -0.67. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",9.17
"An object is dropped at time 0.0 with initial position 1.17, 23.11 and initial velocity 0.0, -0.96. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",21.09
"An object is dropped at time 0.0 with initial position 42.71, 3.95 and initial velocity 0.0, -0.89. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",2.07
"An object is dropped at time 0.0 with initial position 36.77, 2.4 and initial velocity 0.0, 0.25. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",2.8
"An object is dropped at time 0.0 with initial position 40.38, 7.87 and initial velocity 0.0, 0.54. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",8.85
"An object is dropped at time 0.0 with initial position 26.66, 69.85 and initial velocity 0.0, 0.65. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",71.05
"An object is dropped at time 0.0 with initial position 32.92, 75.9 and initial velocity 0.0, 0.12. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",76.04
"An object is dropped at time 0.0 with initial position 66.29, 60.56 and initial velocity 0.0, -0.54. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",59.38
"An object is dropped at time 0.0 with initial position 48.21, 26.53 and initial velocity 0.0, -0.98. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",24.47
"An object is dropped at time 0.0 with initial position 97.42, 75.06 and initial velocity 0.0, -0.32. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",74.32
"An object is dropped at time 0.0 with initial position 86.47, 61.93 and initial velocity 0.0, -0.83. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",60.17
"An object is dropped at time 0.0 with initial position 41.68, 59.01 and initial velocity 0.0, 0.6. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",60.11
"An object is dropped at time 0.0 with initial position 98.59, 33.1 and initial velocity 0.0, 0.88. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",34.76
