question,answer
"An object is dropped at time 0.0 with initial position 34.94, 36.78 and initial velocity 0.0, 0.6.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 5.0?",38.78
"An object is dropped at time 0.0 with initial position 97.22, 45.69 and initial velocity 0.0, -0.1.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 3.0?",45.09
"An object is dropped at time 0.0 with initial position 68.53, 17.08 and initial velocity 0.0, 0.52.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",18.02
"An object is dropped at time 0.0 with initial position 87.45, 14.66 and initial velocity 0.0, 0.19.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 6.0?",14.3
"An object is dropped at time 0.0 with initial position 77.25, 55.32 and initial velocity 0.0, 0.71.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 6.0?",58.08
"An object is dropped at time 0.0 with initial position 72.82, 57.12 and initial velocity 0.0, 0.4.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 6.0?",58.02
"An object is dropped at time 0.0 with initial position 90.81, 77.74 and initial velocity 0.0, 0.89.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 1.0?",78.63
"An object is dropped at time 0.0 with initial position 75.92, 17.83 and initial velocity 0.0, 0.82.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 4.0?",20.51
"An object is dropped at time 0.0 with initial position 73.25, 43.45 and initial velocity 0.0, -0.48.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 3.0?",41.71
"An object is dropped at time 0.0 with initial position 25.95, 14.75 and initial velocity 0.0, -0.72.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 5.0?",10.15
"An object is dropped at time 0.0 with initial position 66.51, 97.47 and initial velocity 0.0, -0.58.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 5.0?",93.57
"An object is dropped at time 0.0 with initial position 1.75, 22.58 and initial velocity 0.0, -0.67.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 1.0?",21.91
"An object is dropped at time 0.0 with initial position 64.81, 42.28 and initial velocity 0.0, -0.3.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 6.0?",38.98
"An object is dropped at time 0.0 with initial position 74.55, 27.08 and initial velocity 0.0, -0.72.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",25.54
"An object is dropped at time 0.0 with initial position 87.27, 16.78 and initial velocity 0.0, 0.05.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 5.0?",16.03
"An object is dropped at time 0.0 with initial position 32.93, 83.04 and initial velocity 0.0, 0.88.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 6.0?",86.82
"An object is dropped at time 0.0 with initial position 61.44, 72.35 and initial velocity 0.0, -0.08.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 6.0?",70.37
"An object is dropped at time 0.0 with initial position 56.63, 2.61 and initial velocity 0.0, 0.03.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 3.0?",2.4
"An object is dropped at time 0.0 with initial position 53.67, 92.75 and initial velocity 0.0, 0.34.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",93.33
"An object is dropped at time 0.0 with initial position 49.22, 76.19 and initial velocity 0.0, -0.66.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 5.0?",71.89
"An object is dropped at time 0.0 with initial position 81.63, 40.62 and initial velocity 0.0, -0.69.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 1.0?",39.93
"An object is dropped at time 0.0 with initial position 5.32, 45.48 and initial velocity 0.0, 0.83.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 1.0?",46.31
"An object is dropped at time 0.0 with initial position 87.03, 91.87 and initial velocity 0.0, -0.66.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 1.0?",91.21
"An object is dropped at time 0.0 with initial position 0.98, 29.32 and initial velocity 0.0, -0.25.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 4.0?",27.72
"An object is dropped at time 0.0 with initial position 11.88, 28.3 and initial velocity 0.0, -0.28.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 5.0?",25.9
"An object is dropped at time 0.0 with initial position 20.14, 79.11 and initial velocity 0.0, 1.0.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 3.0?",81.81
"An object is dropped at time 0.0 with initial position 26.3, 82.11 and initial velocity 0.0, 0.97.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 6.0?",86.43
"An object is dropped at time 0.0 with initial position 31.72, 72.48 and initial velocity 0.0, 0.28.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 4.0?",73.0
"An object is dropped at time 0.0 with initial position 62.3, 95.64 and initial velocity 0.0, 0.73.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 6.0?",98.52
"An object is dropped at time 0.0 with initial position 23.23, 4.04 and initial velocity 0.0, -0.51.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 5.0?",0.49
"An object is dropped at time 0.0 with initial position 41.64, 12.0 and initial velocity 0.0, -0.95.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 4.0?",7.6
"An object is dropped at time 0.0 with initial position 88.26, 52.46 and initial velocity 0.0, -0.64.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 1.0?",51.82
"An object is dropped at time 0.0 with initial position 27.43, 17.64 and initial velocity 0.0, 0.71.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",18.96
"An object is dropped at time 0.0 with initial position 48.4, 45.75 and initial velocity 0.0, 0.82.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",47.29
"An object is dropped at time 0.0 with initial position 13.69, 15.17 and initial velocity 0.0, 0.32.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 6.0?",15.59
"An object is dropped at time 0.0 with initial position 10.7, 95.03 and initial velocity 0.0, 0.17.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 5.0?",94.88
"An object is dropped at time 0.0 with initial position 29.82, 85.27 and initial velocity 0.0, -0.62.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 6.0?",80.05
"An object is dropped at time 0.0 with initial position 32.15, 33.42 and initial velocity 0.0, 0.25.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 3.0?",33.87
"An object is dropped at time 0.0 with initial position 70.92, 28.22 and initial velocity 0.0, -0.51.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 4.0?",25.58
"An object is dropped at time 0.0 with initial position 82.27, 60.59 and initial velocity 0.0, -0.46.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 3.0?",58.91
"An object is dropped at time 0.0 with initial position 93.7, 93.35 and initial velocity 0.0, 0.67.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 3.0?",95.06
"An object is dropped at time 0.0 with initial position 17.76, 76.31 and initial velocity 0.0, -0.25.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 6.0?",73.31
"An object is dropped at time 0.0 with initial position 23.85, 28.45 and initial velocity 0.0, 0.05.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 3.0?",28.3
"An object is dropped at time 0.0 with initial position 26.54, 39.9 and initial velocity 0.0, 0.55.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 6.0?",41.7
"An object is dropped at time 0.0 with initial position 19.25, 66.4 and initial velocity 0.0, -0.21.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 4.0?",64.96
"An object is dropped at time 0.0 with initial position 4.92, 13.34 and initial velocity 0.0, -0.77.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 5.0?",8.49
"An object is dropped at time 0.0 with initial position 6.97, 85.76 and initial velocity 0.0, 0.17.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 5.0?",85.61
"An object is dropped at time 0.0 with initial position 36.49, 20.69 and initial velocity 0.0, -0.41.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 3.0?",19.16
"An object is dropped at time 0.0 with initial position 39.34, 98.25 and initial velocity 0.0, -0.46.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",97.23
"An object is dropped at time 0.0 with initial position 95.54, 20.34 and initial velocity 0.0, -0.43.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",19.38
"An object is dropped at time 0.0 with initial position 92.2, 17.14 and initial velocity 0.0, 0.9.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 6.0?",21.04
"An object is dropped at time 0.0 with initial position 33.89, 97.44 and initial velocity 0.0, -0.62.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 3.0?",95.28
"An object is dropped at time 0.0 with initial position 93.04, 77.86 and initial velocity 0.0, 0.7.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 3.0?",79.66
"An object is dropped at time 0.0 with initial position 45.9, 63.97 and initial velocity 0.0, -0.04.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",63.79
"An object is dropped at time 0.0 with initial position 88.32, 13.42 and initial velocity 0.0, 0.51.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",14.34
"An object is dropped at time 0.0 with initial position 73.84, 19.96 and initial velocity 0.0, 0.16.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 5.0?",19.76
"An object is dropped at time 0.0 with initial position 0.64, 38.07 and initial velocity 0.0, 0.46.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 5.0?",39.37
"An object is dropped at time 0.0 with initial position 52.29, 80.84 and initial velocity 0.0, 0.1.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 5.0?",80.34
"An object is dropped at time 0.0 with initial position 91.49, 92.23 and initial velocity 0.0, 0.62.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 1.0?",92.85
"An object is dropped at time 0.0 with initial position 71.84, 70.4 and initial velocity 0.0, -0.88.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 5.0?",65.0
"An object is dropped at time 0.0 with initial position 3.6, 80.29 and initial velocity 0.0, -0.8.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",78.59
"An object is dropped at time 0.0 with initial position 41.58, 41.64 and initial velocity 0.0, -0.93.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 1.0?",40.71
"An object is dropped at time 0.0 with initial position 82.24, 54.13 and initial velocity 0.0, 0.3.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 4.0?",54.73
"An object is dropped at time 0.0 with initial position 34.86, 0.25 and initial velocity 0.0, -0.72.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 1.0?",0.0
"An object is dropped at time 0.0 with initial position 73.92, 68.57 and initial velocity 0.0, 0.97.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 5.0?",72.42
"An object is dropped at time 0.0 with initial position 75.65, 12.15 and initial velocity 0.0, -0.24.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 5.0?",9.95
"An object is dropped at time 0.0 with initial position 74.2, 39.83 and initial velocity 0.0, -0.09.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 6.0?",37.79
"An object is dropped at time 0.0 with initial position 7.76, 76.93 and initial velocity 0.0, 0.59.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 1.0?",77.52
"An object is dropped at time 0.0 with initial position 58.19, 70.57 and initial velocity 0.0, -0.12.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",70.23
"An object is dropped at time 0.0 with initial position 52.14, 96.63 and initial velocity 0.0, 0.5.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",97.53
"An object is dropped at time 0.0 with initial position 49.15, 90.03 and initial velocity 0.0, -0.32.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",89.29
"An object is dropped at time 0.0 with initial position 89.29, 5.27 and initial velocity 0.0, 0.6.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 3.0?",6.77
"An object is dropped at time 0.0 with initial position 50.4, 72.78 and initial velocity 0.0, -0.74.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 1.0?",72.04
"An object is dropped at time 0.0 with initial position 38.37, 4.9 and initial velocity 0.0, -0.53.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 1.0?",4.37
"An object is dropped at time 0.0 with initial position 3.26, 49.98 and initial velocity 0.0, -0.73.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 5.0?",45.33
"An object is dropped at time 0.0 with initial position 69.5, 6.42 and initial velocity 0.0, -0.88.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 3.0?",3.48
"An object is dropped at time 0.0 with initial position 25.11, 4.72 and initial velocity 0.0, -0.03.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 5.0?",3.57
"An object is dropped at time 0.0 with initial position 80.03, 5.32 and initial velocity 0.0, 1.0.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 1.0?",6.32
"An object is dropped at time 0.0 with initial position 16.06, 3.79 and initial velocity 0.0, -0.75.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 5.0?",0.0
"An object is dropped at time 0.0 with initial position 1.14, 55.48 and initial velocity 0.0, 0.68.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 1.0?",56.16
"An object is dropped at time 0.0 with initial position 49.11, 52.16 and initial velocity 0.0, -0.33.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",51.4
"An object is dropped at time 0.0 with initial position 32.74, 81.83 and initial velocity 0.0, 0.37.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 5.0?",82.68
"An object is dropped at time 0.0 with initial position 29.69, 60.42 and initial velocity 0.0, -0.41.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 5.0?",57.37
"An object is dropped at time 0.0 with initial position 44.22, 2.09 and initial velocity 0.0, 0.24.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 3.0?",2.51
"An object is dropped at time 0.0 with initial position 50.53, 10.42 and initial velocity 0.0, 0.89.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 5.0?",13.87
"An object is dropped at time 0.0 with initial position 63.27, 16.73 and initial velocity 0.0, 0.39.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 4.0?",17.69
"An object is dropped at time 0.0 with initial position 49.9, 81.23 and initial velocity 0.0, 0.36.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 3.0?",82.01
"An object is dropped at time 0.0 with initial position 18.56, 23.6 and initial velocity 0.0, 0.03.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 3.0?",23.39
"An object is dropped at time 0.0 with initial position 33.43, 58.44 and initial velocity 0.0, 0.84.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 3.0?",60.66
"An object is dropped at time 0.0 with initial position 77.82, 47.33 and initial velocity 0.0, -0.02.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",47.19
"An object is dropped at time 0.0 with initial position 11.0, 36.28 and initial velocity 0.0, -0.14.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 4.0?",35.12
"An object is dropped at time 0.0 with initial position 33.0, 76.66 and initial velocity 0.0, -0.89.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 1.0?",75.77
"An object is dropped at time 0.0 with initial position 35.59, 98.21 and initial velocity 0.0, -0.63.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",96.85
"An object is dropped at time 0.0 with initial position 59.31, 60.59 and initial velocity 0.0, -0.18.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 3.0?",59.75
"An object is dropped at time 0.0 with initial position 83.78, 84.44 and initial velocity 0.0, 0.42.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 4.0?",85.52
"An object is dropped at time 0.0 with initial position 93.91, 87.24 and initial velocity 0.0, 0.63.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 3.0?",88.83
"An object is dropped at time 0.0 with initial position 30.4, 68.79 and initial velocity 0.0, 0.88.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 4.0?",71.71
"An object is dropped at time 0.0 with initial position 48.49, 25.71 and initial velocity 0.0, -0.28.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 6.0?",22.53
"An object is dropped at time 0.0 with initial position 11.41, 5.75 and initial velocity 0.0, -0.99.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 4.0?",1.19
"An object is dropped at time 0.0 with initial position 22.17, 23.86 and initial velocity 0.0, -0.51.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 5.0?",20.31
"An object is dropped at time 0.0 with initial position 73.21, 22.64 and initial velocity 0.0, 0.96.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 6.0?",26.9
"An object is dropped at time 0.0 with initial position 32.33, 89.17 and initial velocity 0.0, 0.17.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 4.0?",89.25
"An object is dropped at time 0.0 with initial position 11.46, 54.37 and initial velocity 0.0, -0.38.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 3.0?",52.93
"An object is dropped at time 0.0 with initial position 64.49, 32.28 and initial velocity 0.0, 0.11.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",32.4
"An object is dropped at time 0.0 with initial position 2.1, 93.25 and initial velocity 0.0, -0.63.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",91.89
"An object is dropped at time 0.0 with initial position 42.79, 6.12 and initial velocity 0.0, 0.39.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 6.0?",6.96
"An object is dropped at time 0.0 with initial position 69.63, 18.74 and initial velocity 0.0, -0.21.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",18.22
"An object is dropped at time 0.0 with initial position 62.01, 11.12 and initial velocity 0.0, -0.1.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 6.0?",9.02
"An object is dropped at time 0.0 with initial position 96.37, 58.83 and initial velocity 0.0, 0.97.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 1.0?",59.8
"An object is dropped at time 0.0 with initial position 52.85, 74.13 and initial velocity 0.0, -0.23.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 6.0?",71.25
"An object is dropped at time 0.0 with initial position 22.19, 26.49 and initial velocity 0.0, -0.06.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",26.27
"An object is dropped at time 0.0 with initial position 93.96, 76.85 and initial velocity 0.0, -0.36.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",76.03
"An object is dropped at time 0.0 with initial position 69.63, 51.04 and initial velocity 0.0, -0.15.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 1.0?",50.89
"An object is dropped at time 0.0 with initial position 87.97, 70.54 and initial velocity 0.0, 0.3.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",71.04
"An object is dropped at time 0.0 with initial position 53.07, 68.65 and initial velocity 0.0, 0.78.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 3.0?",70.69
"An object is dropped at time 0.0 with initial position 73.37, 24.25 and initial velocity 0.0, 0.45.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 1.0?",24.7
"An object is dropped at time 0.0 with initial position 37.89, 61.56 and initial velocity 0.0, -0.19.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 5.0?",59.61
"An object is dropped at time 0.0 with initial position 25.22, 74.84 and initial velocity 0.0, 0.16.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 4.0?",74.88
"An object is dropped at time 0.0 with initial position 20.35, 71.1 and initial velocity 0.0, 0.24.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 5.0?",71.3
"An object is dropped at time 0.0 with initial position 12.88, 35.78 and initial velocity 0.0, 0.01.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 1.0?",35.79
"An object is dropped at time 0.0 with initial position 51.63, 21.54 and initial velocity 0.0, -0.93.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 5.0?",15.89
"An object is dropped at time 0.0 with initial position 44.99, 91.5 and initial velocity 0.0, -0.66.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 6.0?",86.04
"An object is dropped at time 0.0 with initial position 99.65, 3.69 and initial velocity 0.0, -0.41.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 5.0?",0.64
"An object is dropped at time 0.0 with initial position 46.39, 44.96 and initial velocity 0.0, 0.59.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 4.0?",46.72
"An object is dropped at time 0.0 with initial position 35.32, 25.3 and initial velocity 0.0, -0.15.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 6.0?",22.9
"An object is dropped at time 0.0 with initial position 23.29, 42.43 and initial velocity 0.0, 0.06.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 4.0?",42.07
"An object is dropped at time 0.0 with initial position 83.95, 74.28 and initial velocity 0.0, -0.11.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 4.0?",73.24
"An object is dropped at time 0.0 with initial position 83.38, 56.66 and initial velocity 0.0, 0.57.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 6.0?",58.58
"An object is dropped at time 0.0 with initial position 86.46, 10.82 and initial velocity 0.0, 0.77.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 4.0?",13.3
"An object is dropped at time 0.0 with initial position 98.38, 39.65 and initial velocity 0.0, 0.14.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 3.0?",39.77
"An object is dropped at time 0.0 with initial position 54.72, 83.59 and initial velocity 0.0, -0.45.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 3.0?",81.94
"An object is dropped at time 0.0 with initial position 72.68, 48.61 and initial velocity 0.0, -0.33.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 4.0?",46.69
"An object is dropped at time 0.0 with initial position 74.69, 79.31 and initial velocity 0.0, -0.95.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 5.0?",73.56
"An object is dropped at time 0.0 with initial position 82.63, 18.19 and initial velocity 0.0, 0.01.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 5.0?",17.24
"An object is dropped at time 0.0 with initial position 39.87, 26.38 and initial velocity 0.0, -0.12.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 1.0?",26.26
"An object is dropped at time 0.0 with initial position 92.25, 89.1 and initial velocity 0.0, 0.94.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 4.0?",92.26
"An object is dropped at time 0.0 with initial position 7.99, 69.69 and initial velocity 0.0, 0.92.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 5.0?",73.29
"An object is dropped at time 0.0 with initial position 70.58, 58.46 and initial velocity 0.0, -0.97.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 3.0?",55.25
"An object is dropped at time 0.0 with initial position 83.88, 54.24 and initial velocity 0.0, -0.13.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 4.0?",53.12
"An object is dropped at time 0.0 with initial position 88.37, 61.1 and initial velocity 0.0, 0.51.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",62.02
"An object is dropped at time 0.0 with initial position 88.82, 31.37 and initial velocity 0.0, 0.07.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 6.0?",30.29
"An object is dropped at time 0.0 with initial position 61.33, 90.99 and initial velocity 0.0, -0.96.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",88.97
"An object is dropped at time 0.0 with initial position 43.04, 19.1 and initial velocity 0.0, -0.32.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 4.0?",17.22
"An object is dropped at time 0.0 with initial position 80.76, 14.92 and initial velocity 0.0, -0.12.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 3.0?",14.26
"An object is dropped at time 0.0 with initial position 20.47, 23.74 and initial velocity 0.0, -0.34.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 3.0?",22.42
"An object is dropped at time 0.0 with initial position 74.22, 6.98 and initial velocity 0.0, -0.11.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 4.0?",5.94
"An object is dropped at time 0.0 with initial position 11.19, 10.46 and initial velocity 0.0, 0.65.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",11.66
"An object is dropped at time 0.0 with initial position 21.89, 47.02 and initial velocity 0.0, 0.39.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 5.0?",47.97
"An object is dropped at time 0.0 with initial position 98.48, 71.85 and initial velocity 0.0, 0.91.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 6.0?",75.81
"An object is dropped at time 0.0 with initial position 25.95, 48.8 and initial velocity 0.0, 0.8.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 5.0?",51.8
"An object is dropped at time 0.0 with initial position 55.44, 21.94 and initial velocity 0.0, 0.48.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",22.8
"An object is dropped at time 0.0 with initial position 69.66, 66.15 and initial velocity 0.0, -0.86.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 6.0?",59.49
"An object is dropped at time 0.0 with initial position 33.49, 51.02 and initial velocity 0.0, 0.37.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",51.66
"An object is dropped at time 0.0 with initial position 90.81, 37.46 and initial velocity 0.0, 0.11.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 5.0?",37.01
"An object is dropped at time 0.0 with initial position 30.72, 8.67 and initial velocity 0.0, -0.82.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 3.0?",5.91
"An object is dropped at time 0.0 with initial position 6.51, 24.45 and initial velocity 0.0, 0.48.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 1.0?",24.93
"An object is dropped at time 0.0 with initial position 40.41, 87.08 and initial velocity 0.0, -0.69.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 6.0?",81.44
"An object is dropped at time 0.0 with initial position 10.58, 65.93 and initial velocity 0.0, 0.2.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 5.0?",65.93
"An object is dropped at time 0.0 with initial position 97.65, 62.78 and initial velocity 0.0, 0.83.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 6.0?",66.26
"An object is dropped at time 0.0 with initial position 23.36, 14.51 and initial velocity 0.0, -0.79.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 1.0?",13.72
"An object is dropped at time 0.0 with initial position 22.67, 80.5 and initial velocity 0.0, -0.5.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 6.0?",76.0
"An object is dropped at time 0.0 with initial position 72.36, 59.94 and initial velocity 0.0, -0.64.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 3.0?",57.72
"An object is dropped at time 0.0 with initial position 31.53, 91.61 and initial velocity 0.0, 0.13.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 1.0?",91.74
"An object is dropped at time 0.0 with initial position 61.14, 51.96 and initial velocity 0.0, -0.5.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 6.0?",47.46
"An object is dropped at time 0.0 with initial position 87.34, 91.58 and initial velocity 0.0, -0.16.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 6.0?",89.12
"An object is dropped at time 0.0 with initial position 7.46, 82.23 and initial velocity 0.0, 0.4.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",82.93
"An object is dropped at time 0.0 with initial position 36.71, 11.32 and initial velocity 0.0, -0.54.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 1.0?",10.78
"An object is dropped at time 0.0 with initial position 70.16, 95.52 and initial velocity 0.0, -0.25.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 5.0?",93.27
"An object is dropped at time 0.0 with initial position 57.24, 52.01 and initial velocity 0.0, -0.37.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 4.0?",49.93
"An object is dropped at time 0.0 with initial position 80.28, 43.48 and initial velocity 0.0, 0.97.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 4.0?",46.76
