question,answer
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 32.37 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,14.21
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 0.39 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,146.45
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 35.40 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,43.17
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -10.61 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,197.67
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 43.16 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,68.09
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 44.94 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,75.71
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 9.31 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,23.09
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 36.20 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,45.18
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -36.04 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,805.94
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 15.12 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,-11.71
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -11.02 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,343.34
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 1.24 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,131.35
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -43.61 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,796.55
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 0.51 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,144.31
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 39.99 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,56.42
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -29.51 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,752.04
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 34.00 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,39.86
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -4.23 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,238.54
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -19.24 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,579.47
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -13.93 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,461.37
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 41.78 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,62.71
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -34.62 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,797.97
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -22.13 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,637.23
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -9.30 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,352.91
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 29.60 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,10.42
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 10.98 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,9.06
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -21.44 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,624.05
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -40.29 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,811.62
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 41.05 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,60.07
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -0.59 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,164.71
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -2.49 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,202.09
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -2.61 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,204.59
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -18.20 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,557.43
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -20.65 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,608.27
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 23.62 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,4.94
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -29.79 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,754.66
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 36.63 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,46.33
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -16.45 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,518.72
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -12.10 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,618.55
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -17.33 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,538.42
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 30.51 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,11.57
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 36.91 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,47.09
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -4.41 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,242.47
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -13.96 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,461.89
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -29.24 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,748.77
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 41.36 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,61.17
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 0.04 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,152.82
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 30.03 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,10.95
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -13.66 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,454.98
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 15.81 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,-11.70
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -5.41 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,264.28
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 14.90 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,-11.71
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -44.08 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,796.32
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 3.07 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,100.88
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 4.32 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,81.86
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -15.52 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,497.82
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -20.34 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,602.12
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 27.45 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,8.07
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -31.89 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,776.55
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 1.03 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,135.03
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 40.02 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,56.50
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 24.87 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,5.83
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 17.66 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,-11.62
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 3.82 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,89.34
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -28.34 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,737.45
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 43.37 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,68.94
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -29.76 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,754.34
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -5.17 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,259.02
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -14.02 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,463.43
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 6.65 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,50.88
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -24.24 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,675.23
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 44.94 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,75.69
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -4.92 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,253.61
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -21.59 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,626.88
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -4.23 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,238.56
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 10.55 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,12.41
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 3.39 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,95.91
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -6.68 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,292.69
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 7.63 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,40.13
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 3.38 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,96.05
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 39.94 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,56.24
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -44.77 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,795.95
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 28.06 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,8.69
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -19.72 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,589.36
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 23.76 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,5.03
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -28.51 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,739.69
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 7.97 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,36.40
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -5.09 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,257.30
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -38.99 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,811.69
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 36.79 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,46.77
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -37.44 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,811.71
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 11.27 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,7.00
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -5.08 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,257.13
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -10.41 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,189.80
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -40.65 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,811.59
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 29.04 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,9.77
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -4.94 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,253.97
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 20.77 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,3.35
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 37.37 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,48.36
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -31.34 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,771.33
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 27.35 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,7.98
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 28.66 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,9.34
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -37.92 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,811.71
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -26.55 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,712.37
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 29.11 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,9.85
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -3.70 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,227.37
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -15.32 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,493.22
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -35.38 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,802.49
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 27.92 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,8.55
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -37.95 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,811.71
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 9.49 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,21.44
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 4.15 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,84.35
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -7.91 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,320.71
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 2.50 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,110.01
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -20.48 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,604.91
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -25.95 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,703.17
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -3.38 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,220.47
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -33.62 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,791.10
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 0.64 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,141.99
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -15.93 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,507.15
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -25.90 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,702.37
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -25.96 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,703.43
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -32.81 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,784.69
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 44.45 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,73.53
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 27.38 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,8.00
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 12.88 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,-3.18
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -21.92 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,633.16
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 36.17 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,45.11
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 37.16 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,47.77
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle 29.61 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,10.44
Gravity is 10. A rigid object is fixed at its center at x=400.0 and y=300.0) with angle -28.84 degrees. and width 10.00. Ball dropped from x=400 and y=575.0 with radius 10 and elasticity 0.5. At what x position does the ball hit the ground?,743.92
